,Unnamed: 0,name,ranked,fw,fd,mw,md
5074,5074,스피드황룡,7,,"416,475,000JPY ","69,635,000원", 
5075,5075,룰즈이천,8,,"3,084,278USD ","258,854,000원", 
5076,5076,해가람,9,,"1,283,145USD ","40,606,000원", 
5077,5077,플로리다파워,1,,"3,307,278USD ",,"154,756USD "
5078,5078,하와이보스,2,,"633,076USD ",,"8,345USD "
5079,5079,두손왕자,3,,"3,084,278USD ","17,803,000원", 
5080,5080,블루마스타,4,,"1,046,381USD ",,"6,321USD "
5081,5081,킹메신저,5,,"480,001USD ",0원, 
5082,5082,대군의길,6,,"562,000USD ",,"73,684USD "
5083,5083,대군의창,7,,"239,229USD ",,"274,529USD "
5084,5084,스트롱러너,8,,"416,475,000JPY ","39,730,000원", 
5085,5085,뉴와이파이,9,,"315,015USD ",,0
5086,5086,러브잇,10,,"459,300USD ",,"113,100USD "
5088,5088,스카이돌풍,1,,"568,086USD ",,"103,642USD "
5089,5089,스타파워,2,,"493,755USD ","167,200,000원", 
5090,5090,대디글로리,3,,"1,334,300USD ",,"5,939USD "
5091,5091,맘보칸,4,,"278,406USD ","66,894,000원", 
5092,5092,매치퀸,5,,"1,083,533USD ",,"82,046USD "
5093,5093,강촌의별,6,,"493,755USD ",,"1,511USD "
5094,5094,구름손짓해,7,,"339,984USD ",,"1,489USD "
5095,5095,웰빙조이,8,,"888,500AUD ","19,584,000원", 
5096,5096,엘리트퀸,9,"1,225,505,000원", ,"210,222,000원", 
5097,5097,무사,10,,"3,294,901USD ","87,390,000원", 
5098,5098,커버걸저스티스,1,,"1,353,125USD ",,0
5099,5099,슈퍼플루이드,2,,"4,368,214USD ",,"35,280USD "
5100,5100,메갈리오스,3,,"1,380,200USD ",,"34,540USD "
5101,5101,역전의우승,4,,"583,280USD ",,"28,405USD "
5102,5102,구름왕자,5,,"583,280USD ",,"46,426USD "
5103,5103,크레이지위키,6,,"572,927USD ",,0AUD 
5104,5104,청담대로,7,,"638,822USD ",,"1,900USD "
5105,5105,위대한전사,8,,"879,768USD ",,"4,595USD "
5106,5106,대장박,11,,"3,084,278USD ",,"170,121USD "
5107,5107,글로벌캡틴,1,,"742,640USD ",,"81,114USD "
5108,5108,스프링백,2,,"794,855USD ",, 
5109,5109,다이아삭스,4,,"698,574USD ",,0USD 
5110,5110,장산파워,5,,"1,732,000USD ",,"160,835USD "
5111,5111,위너레드,6,,"232,895USD ",,0
5112,5112,천지가,7,,"703,884USD ",,"2,845USD "
5113,5113,흥룡,8,,"811,760USD ",,0
5114,5114,영롱,10,,"51,475USD ",,0
5115,5115,원더볼트,11,,"171,783USD ",,"216,349USD "
5117,5117,천하여제,1,,"172,705,000JPY ",,0
5118,5118,최강신기,2,,"493,755USD ","228,472,000원", 
5119,5119,터프그레이트,3,,"480,001USD ","115,613,000원", 
5120,5120,스마트군황,4,,"254,672USD ",,700USD 
5121,5121,애니선,5,,"1,083,533USD ","202,802,000원", 
5122,5122,비앙카,6,,"1,810,805USD ",,"1,680USD "
5123,5123,사이먼킹덤,7,,"274,382USD ","202,139,000원", 
5124,5124,기로,8,,"396,254USD ","81,118,000원", 
5125,5125,골드캡틴,11,,"456,410USD ","77,602,000원", 
5126,5126,메니챔프,1,,"1,732,000USD ",,"6,570USD "
5127,5127,메니히어로,2,,"1,732,000USD ","548,953,000원", 
5128,5128,흥행질주,3,,"51,475USD ",,"1,580USD "
5129,5129,럭키상운,4,,"583,280USD ",,0
5130,5130,부스터로켓,5,,"1,236,820USD ",,0
5131,5131,동쪽글로리,6,,"1,083,533USD ",,"179,268USD "
5132,5132,해피먼스,7,,"695,299USD ","122,937,000원", 
5133,5133,센킹,8,,"1,570,380USD ",,"67,540USD "
5134,5134,백제의꿈,1,,"804,090USD ","217,955,000원", 
5135,5135,원더풀하트,2,,"617,310USD ",,"898,000JPY "
5136,5136,라온라이트맨,3,,"1,236,820USD ",,"1,500USD "
5137,5137,더비스트,4,,"804,090USD ","231,487,000원", 
5138,5138,피케이돌풍,5,"76,502,000원", ,"133,921,000원", 
5139,5139,삼정타퍼즈,6,,"1,810,805USD ",,150USD 
5140,5140,럭키명호,7,,"804,090USD ",,0USD 
5141,5141,초동샤이니,8,,"2,362,398USD ",,0
5142,5142,스카이타임,9,,"695,299USD ","10,500,000원", 
5143,5143,슬립웰,1,,"32,400USD ",,0USD 
5144,5144,디케이퍼미르,2,,"2,612,516USD ",,0
5145,5145,축복의약속,3,,"1,455,560USD ",,"11,610USD "
5146,5146,이스트반,4,,"1,031,596USD ",,0
5147,5147,블랙펀치,5,,"2,691,135USD ",,"167,680USD "
5148,5148,은어축제,6,,"2,283,402USD ",, 
5149,5149,선더비스트,7,,"676,300USD ",,683USD 
5150,5150,에이스찬,8,,"664,982USD ",,280USD 
5151,5151,문학리워드,9,,"1,064,727USD ",,"16,715USD "
5152,5152,금자유,10,,"1,251,300USD ",,0
5153,5153,켄터키망치,11,,"1,878,013USD ",,"65,568CAD "
5154,5154,에이스돈키,1,,"493,755USD ",,"19,456USD "
5155,5155,대길이,2,,"3,545,062USD ",,"181,694USD "
5156,5156,슈퍼빅터,3,"1,861,967,000원", ,"44,398,500원", 
5157,5157,레지나,4,,"695,299USD ","108,067,000원", 
5158,5158,사우스반,5,,"274,382USD ","305,585,000원", 
5159,5159,선샤인특급,7,,"1,083,533USD ",,330USD 
5161,5161,피케이전사,1,,"1,607,774USD ","39,446,000원", 
5162,5162,원더풀마리아,2,,"416,475,000JPY ",,0
5163,5163,바람의미소,3,,"51,475USD ",,"25,200USD "
5164,5164,당대질주,4,,"1,607,774USD ",,0
5165,5165,플라잉헤라,5,,"456,410USD ",,0
5166,5166,미라클호프,6,,"3,084,278USD ",,"49,938USD "
5167,5167,굿초이스,7,,"416,475,000JPY ",,"11,072USD "
5168,5168,한일매직,8,,"493,755USD ",,"6,570USD "
5169,5169,슬링스톤,1,,"163,133USD ","183,655,000원", 
5170,5170,빅토리킹,2,,"2,580,402USD ",,"30,132CAD "
5171,5171,스타플래티넘,3,,"978,960USD ",,0
5172,5172,불후의명곡,4,,"3,084,278USD ",,"39,185USD "
5173,5173,라이즈앤샤인,5,,"3,545,062USD ","202,050,000원", 
5174,5174,투게더허그,6,,"1,779,012USD ",,"4,217USD "
5175,5175,어울더울,7,,"1,037,810USD ",,"1,780USD "
5176,5176,웰빙스토리,8,,"480,001USD ","218,232,000원", 
5177,5177,본능대로,9,,"500,435USD ",,"131,553USD "
5178,5178,아델엔젤,10,,"492,910USD ",,"22,944USD "
5179,5179,엠제이로드,11,"1,225,505,000원", ,"113,588,000원", 
5180,5180,금아애크미,1,"728,298,000원", ,"103,000,000원", 
5181,5181,페더라이트,2,,"205,617USD ","186,043,000원", 
5182,5182,아마로네,3,,"3,545,062USD ","190,561,000원", 
5183,5183,푸른질주,4,,"70,961,000JPY ",,"4,040,000JPY "
5184,5184,상비군,5,,"315,015USD ",,"92,814USD "
5185,5185,송암바비,6,,"456,410USD ",,"66,215USD "
5186,5186,달려라라온,7,,"3,084,278USD ",,"1,920USD "
5187,5187,포르티오르,8,,"1,146,340USD ",,"155,977USD "
5188,5188,금성황제,1,,"210,553USD ",,0USD 
5189,5189,땡큐마더,2,,"1,732,000USD ","648,176,000원", 
5190,5190,아이비에스퀸,3,,"479,803USD ",,"120,585USD "
5191,5191,정상돌풍,4,,"274,382USD ",,"1,470USD "
5192,5192,미스겔라,5,,"1,083,533USD ",,"21,650USD "
5193,5193,라온윌리엄스,6,,"416,475,000JPY ",,"7,000,000JPY "
5194,5194,흰별,7,,"568,086USD ",,"2,340USD "
5195,5195,큐피드닥터,8,,"456,410USD ",,0
5196,5196,탁트인,1,,"1,810,805USD ",,"21,790CAD "
5197,5197,투어브라더,2,,"163,133USD ","112,060,000원", 
5198,5198,해랑,3,,"51,475USD ",,880USD 
5199,5199,센토사,4,,"1,570,380USD ","24,249,000원", 
5200,5200,럭셔리파워,6,,"568,629,000JPY ","213,750,000원", 
5201,5201,달려라광산,7,,"274,382USD ",,0
5202,5202,천년의바람,8,,"274,382USD ","64,602,000원", 
5203,5203,빅프로,9,,"172,705,000JPY ",,"2,340USD "
5204,5204,운악하비오,10,,"339,984USD ",,"240,722USD "
5205,5205,우리,1,,"1,064,727USD ",,"47,602USD "
5206,5206,대군천하,2,,"1,878,013USD ",,"29,446USD "
5207,5207,체인지메이커,3,,"289,325AUD ",,0AUD 
5208,5208,서울탱크,4,,"1,484,829USD ",,"48,420USD "
5209,5209,그레이트조이,5,,"818,225USD ",,"27,850USD "
5210,5210,롱히터,6,,"2,283,402USD ",,"14,400USD "
5211,5211,황금들판,7,,"225,941USD ",, 
5212,5212,스트롱샤인,8,,"360,010USD ",,0
5213,5213,추카추카,9,,"872,610USD ",,"99,995USD "
5214,5214,비드타운,10,,"819,668USD ",,0
5215,5215,골든제이,1,,"274,382USD ",,0
5216,5216,아라시,2,,"416,475,000JPY ",,"184,605USD "
5217,5217,코리아대장부,3,,"172,705,000JPY ","183,340,000원", 
5218,5218,서던맨,4,,"1,843,750USD ",,0
5219,5219,페넘브라,5,,"1,810,805USD ","247,760,000원", 
5220,5220,칸에이스,6,"451,805,000원", ,"44,749,000원", 
5221,5221,테라스피드,7,,"612,935USD ","110,964,000원", 
5222,5222,골드필드,8,,"339,984USD ",,"3,498USD "
5223,5223,스마트한센,9,,"1,810,805USD ",,"66,678USD "
5224,5224,대군옥,10,,"494,895,000JPY ",,0
5225,5225,리쉬부르,11,,"725,296USD ",,"94,222USD "
5226,5226,라온한니발,1,,"274,382USD ","29,100,000원", 
5227,5227,화이트코멧,2,,"254,672USD ",,"16,200AUD "
5228,5228,안양재규어,3,,"3,084,278USD ","132,220,000원", 
5229,5229,카이젠실버,4,,"617,310USD ",,0
5230,5230,정문사랑,5,,"205,617USD ",, 
5231,5231,신의축복,6,"1,225,505,000원", ,"45,835,000원", 
5232,5232,실버원더풀,8,,"695,299USD ",,"41,475USD "
5233,5233,윈블레이드,9,,"3,084,278USD ","46,605,000원", 
5234,5234,제주의요정,10,,"493,755USD ","146,135,000원", 
5235,5235,일여하여,11,,"3,187,232USD ","118,005,000원", 
5236,5236,모노투,12,,"695,299USD ","125,768,000원", 
5237,5237,비상등,1,,"1,810,805USD ",,"22,060USD "
5238,5238,사이킥보스,2,,"172,705,000JPY ",,0
5239,5239,라이언여제,3,"76,502,000원", ,,"20,390USD "
5240,5240,라온퍼스트,4,,"1,236,820USD ",,"149,633USD "
5241,5241,피케이힐,5,,"493,755USD ",,0
5242,5242,다시두손,6,,"583,280USD ","81,895,000원", 
5243,5243,밀키셰리,7,,"3,545,062USD ",,"3,850,000JPY "
5244,5244,원더풀어게인,8,,"254,672USD ",,"7,870USD "
5245,5245,티즈로즈,1,,"254,672USD ","668,010,000원", 
5246,5246,크레이지퀸,2,,"274,382USD ",,0
5247,5247,골드레벨,3,,"1,607,774USD ","174,538,000원", 
5248,5248,윈드스카이,4,,"416,475,000JPY ","127,806,000원", 
5249,5249,만에하나,5,,"51,475USD ",,"16,630GBP "
5250,5250,호크의영광,6,,"1,610,604USD ",,0
5251,5251,새로운보배,7,,"315,015USD ",,"104,085USD "
5252,5252,아이언하트,8,,"1,083,533USD ",,"898,000JPY "
5253,5253,베스트골드,9,,"480,001USD ","139,748,000원", 
5254,5254,투어다이아,10,,"568,086USD ",,"6,570USD "
5255,5255,에이스컨트리,11,,"493,755USD ",,0
5256,5256,성파장,12,,"695,299USD ","177,011,000원", 
5257,5257,마이티럭,1,,"163,133USD ","64,454,000원", 
5258,5258,라온미라클,2,,"410,376,000JPY ",,"7,000,000JPY "
5259,5259,스피드흑룡,3,,"210,553USD ",,"4,005USD "
5260,5260,럭키마이더스,4,,"205,617USD ","115,419,000원", 
5261,5261,선더머니,5,,"114,300USD ","145,668,800원", 
5262,5262,세라여제,7,,"695,299USD ",,"22,108AUD "
5263,5263,두리,8,,"617,310USD ","55,287,000원", 
5264,5264,드림머니,9,,"568,086USD ","231,487,000원", 
5265,5265,미스평촌,10,,"1,503,825USD ",,"90,330USD "
5266,5266,방탄마,1,"689,387,200원", ,"155,903,000원", 
5267,5267,우정의향기,2,,"865,612USD ",,0
5268,5268,백두의태양,3,,"1,570,380USD ","104,090,000원", 
5269,5269,시스푸마위너,4,,"3,084,278USD ","44,225,000원", 
5270,5270,싱그러운타임,5,,"1,732,000USD ","306,736,000원", 
5271,5271,불사불패,7,,"3,545,062USD ","75,612,000원","7,700AUD "
5272,5272,메니스피드,1,,"1,732,000USD ",,"1,605USD "
5273,5273,피오레,2,,"3,545,062USD ",,"10,420USD "
5274,5274,시티챔프,3,,"3,545,062USD ","109,402,000원", 
5275,5275,달순이,4,,"51,475USD ","109,680,000원", 
5276,5276,정동독주,5,,"1,607,774USD ",,"89,509USD "
5277,5277,청담호랑이,6,,"1,570,380USD ",,600AUD 
5278,5278,명진맨,1,,"3,728,170USD ",,"402,551USD "
5279,5279,어치브,2,,"11,470,635USD ",,"10,700,000JPY "
5280,5280,이스트킹덤,3,,"1,607,774USD ","58,653,000원", 
5281,5281,클린플라워,4,,"3,084,278USD ",,0
5282,5282,라온돌풍,5,,"12,891,734USD ",,"417,736USD "
5283,5283,대승비법,6,,"3,545,062USD ","80,767,000원", 
5284,5284,스트롱캡틴,7,,"493,755USD ",,975AUD 
5285,5285,온리바람,8,,"1,607,774USD ",,"1,443USD "
5286,5286,행복스타,9,,"456,410USD ","75,012,000원", 
5287,5287,델타브라더,10,,"315,015USD ",,0
5288,5288,금성여왕,1,,"194,608USD ",,"132,336USD "
5289,5289,화이팅랭퍼,2,,"698,574USD ",,0
5290,5290,프라이빗맨,3,,"491,312USD ",,"1,200AUD "
5291,5291,요리조리,4,,"1,037,810USD ",,0
5292,5292,정상스마트,5,,"1,103,496USD ",,560USD 
5293,5293,그레이트리,6,,"687,967USD ",,0
5294,5294,아토,7,,"703,884USD ",,"89,028USD "
5295,5295,로열훼이버,8,,"118,380USD ",,"4,929USD "
5296,5296,스피드보스,9,,"831,800USD ",,"2,762USD "
5297,5297,리틀빅타이거,10,,"6,169,800USD ",,"13,510CAD "
5298,5298,비욘드오버,1,,"1,732,000USD ",,0
5299,5299,골든스텝,2,,"70,961,000JPY ",,"327,311USD "
5300,5300,남손,3,,"4,156,389USD ","85,842,000원", 
5301,5301,파티파워,4,,"51,814,000JPY ",,"8,278USD "
5302,5302,광마힐,6,,"396,254USD ",0원, 
5303,5303,장산제국,8,,"1,503,825USD ",,"3,065,000JPY "
5304,5304,클레오,9,,"1,732,000USD ",,0
5305,5305,머니지프,10,,"396,254USD ","234,663,000원", 
5306,5306,리치마인,11,,"274,382USD ",,"52,689USD "
5307,5307,맘껏달려,12,,"163,133USD ","64,454,000원", 
5308,5308,토함산파워,1,,"163,133USD ","132,010,000원", 
5309,5309,청운시대,2,,"396,254USD ",,"29,760USD "
5310,5310,카론블레이드,3,,"172,705,000JPY ","63,576,000원", 
5311,5311,럭셔리해피,4,,"493,755USD ","112,068,000원", 
5312,5312,정상오름,5,,0,"92,286,000원",0
5313,5313,볼드샤이닝,6,,"480,001USD ","305,585,000원", 
5314,5314,현무,7,,"804,090USD ","116,542,000원", 
5315,5315,글로벌퀸,8,,"396,254USD ","116,165,000원", 
5316,5316,프리모,9,,"3,545,062USD ","697,416,000원", 
5317,5317,야호선더캣,10,,"568,086USD ","34,580,000원", 
5318,5318,티즈킹,12,,"254,672USD ",,0
5319,5319,대싱카누,1,,"568,629,000JPY ","201,285,000원", 
5320,5320,캡틴베스트,2,,"416,475,000JPY ","122,395,000원", 
5321,5321,리슨트드림,3,,"51,475USD ","95,797,000원", 
5322,5322,스펙터퀸,4,,"172,705,000JPY ","140,923,000원", 
5323,5323,클리어스토리,5,,"205,617USD ",,"121,476USD "
5324,5324,골든스파크,6,,"274,382USD ",,"34,280USD "
5325,5325,사나래,7,,"1,083,533USD ",,"88,898USD "
5326,5326,사일런트,8,"451,805,000원", ,,"8,100USD "
5327,5327,한센블레이드,9,,"1,810,805USD ",,0
5329,5329,레드선,1,,"1,503,825USD ","162,310,000원", 
5330,5330,동서제패,2,"76,502,000원", ,"81,727,000원", 
5331,5331,패스티스트,3,,"163,133USD ",,"106,365USD "
5332,5332,천세만세,4,,"1,570,380USD ",,"64,100USD "
5333,5333,캐럿시커,5,,"811,400USD ",,"9,135USD "
5334,5334,퍼스트선더,6,,"114,300USD ","47,730,000원", 
5335,5335,농본자랑,7,,"804,090USD ","57,315,000원", 
5336,5336,비바킹,8,,"396,254USD ",,"12,380EUR "
5337,5337,트루루비,1,,"205,617USD ","250,660,000원", 
5338,5338,쿠카캣,2,,"1,503,825USD ",,"92,300AUD "
5339,5339,피스오브룰즈,3,,"3,084,278USD ","136,676,000원", 
5340,5340,페더럴퀸,4,,"172,705,000JPY ","25,905,600원", 
5341,5341,백두거포,6,,"114,300USD ","175,248,000원", 
5342,5342,더블에스,7,,"3,187,232USD ","15,449,000원",0
5343,5343,킹포스원,8,,"1,083,533USD ",,"21,527USD "
5344,5344,쏘아라흑장군,9,,"1,732,000USD ",,"170,121USD "
5345,5345,스트레토,1,,"274,382USD ","140,870,000원", 
5346,5346,럭키법전,2,,"1,810,805USD ",,"138,998USD "
5347,5347,디터미네이션,3,,"51,475USD ",,"39,920USD "
5348,5348,멋진금성,4,,"1,810,805USD ","266,742,000원", 
5349,5349,페더럴킹,5,,"172,705,000JPY ",,0JPY 
5350,5350,봄날의기억,6,,"51,475USD ",,"39,370USD "
5351,5351,대형호재,7,,"3,084,278USD ",,"1,870USD "
5352,5352,블루케이,8,,"416,475,000JPY ","201,285,000원", 
5353,5353,바디스타,9,,"612,935USD ",,"72,611USD "
5354,5354,초동무적,10,,0AUD ,,"34,426USD "
5355,5355,정조의꿈,2,,"114,300USD ",,880USD 
5356,5356,공주사랑,3,,"114,300USD ",, 
5357,5357,어스피스,4,,"249,760USD ","25,364,000원", 
5358,5358,엠제이타운,5,,"819,668USD ",,"20,390USD "
5359,5359,우승마차,6,,"371,623,500JPY ","80,767,000원", 
5360,5360,카히나,7,,"3,187,232USD ",,"116,910USD "
5361,5361,퀸포스원,8,,"3,084,278USD ","3,100,000원", 
5362,5362,기븐러너,9,,"1,083,533USD ",,"131,070USD "
5363,5363,패션피플,1,,"583,280USD ",,"127,465USD "
5364,5364,문학보스,2,,"748,000USD ",,"29,982USD "
5365,5365,돌격앞으로,3,,"32,400USD ",,750USD 
5366,5366,파이널에센스,4,,"1,227,875AUD ",, 
5367,5367,베스트군함,5,,"37,500USD ",,"230,820USD "
5368,5368,아메리칸벨,6,,"417,800USD ",,"2,100USD "
5369,5369,페이버드옵더로드,7,,"657,765USD ",,"35,280USD "
5370,5370,캡틴파워,8,,"568,629,000JPY ",,"53,091USD "
5371,5371,슈룹,9,,"751,629USD ",,"42,552USD "
5372,5372,황금럭키,10,,"1,031,596USD ",,"27,791USD "
5373,5373,파노라마선,11,,"148,815USD ",, 
5374,5374,브라보삭스,12,,"1,380,200USD ",,"37,412USD "
5375,5375,라온프로센스,1,,"1,732,000USD ","241,966,000원", 
5376,5376,킹오브룰즈,2,,"3,084,278USD ","306,052,000원", 
5377,5377,금빛열정,3,,"205,617USD ","108,260,000원", 
5378,5378,러브레이스,4,,"1,732,000USD ",,0
5379,5379,마샤,5,,"1,503,825USD ",,"118,880USD "
5380,5380,프리마니케,6,,"928,000USD ",,"72,611USD "
5381,5381,대한챔프,7,,"1,503,825USD ",,0
5382,5382,다이아파크,9,"1,861,967,000원", ,"28,750,000원", 
5383,5383,클린업트리오,10,,"114,300USD ",,"84,205USD "
5384,5384,로열복순이,11,,"1,570,380USD ",,"3,498USD "
5385,5385,맹산히어로,12,,"601,560USD ",,"12,880USD "
5386,5386,문학에카티,1,,"1,182,992USD ",,"66,924USD "
5387,5387,케미블루,2,,"1,779,012USD ",,"23,200USD "
5388,5388,아메리칸포스원,3,,"794,855USD ",,"1,512USD "
5389,5389,대성루비,4,,"315,015USD ","26,945,000원", 
5390,5390,금아어누이티,5,,"1,080,700USD ",,"260,052USD "
5391,5391,황표마,6,,"439,250USD ",,"82,440USD "
5392,5392,트윈제트,7,,"444,717USD ",,"28,498USD "
5393,5393,샤크짱,8,,"1,154,000USD ",,0
5394,5394,천운킹덤,10,,"1,857,000USD ",,"3,070USD "
5395,5395,바다치프,11,,"1,851,803USD ",,"2,575USD "
5396,5396,리암스무니,12,,"135,191USD ",,"84,319USD "
5397,5397,마이호크,1,,"491,312USD ","116,080,000원", 
5398,5398,머니포켓,2,,"1,810,805USD ","548,953,000원", 
5399,5399,룰즈이천,3,,"3,084,278USD ","258,854,000원", 
5400,5400,가온포스,4,,"51,475USD ","408,630,000원", 
5401,5401,사이먼리치,5,,"274,382USD ",,0
5402,5402,대천보우,6,,"491,312USD ","52,048,000원", 
5403,5403,에이스트리플,7,,"339,984USD ","202,050,000원", 
5404,5404,카일룸여제,8,,"568,629,000JPY ","97,562,000원", 
5405,5405,비카스쿠프,9,,"835,142USD ",,"39,920USD "
5406,5406,명품축제,1,,"172,705,000JPY ","420,130,000원", 
5407,5407,원더풀이블,2,,"254,672USD ",,"3,065,000JPY "
5408,5408,엘란,3,,"1,503,825USD ",,"3,310USD "
5409,5409,예스유캔,4,,"70,961,000JPY ","37,665,000원", 
5410,5410,바람을그리다,5,"471,819,000원", ,,"103,630USD "
5411,5411,두만강,6,,"396,254USD ",,0
5412,5412,보드람,7,,"339,984USD ",,"24,520USD "
5413,5413,스피드이즈칸,8,,"315,015USD ",,"48,935USD "
5414,5414,조우니가,1,,"3,044,000USD ",,"20,996USD "
5415,5415,클리어검,2,,"205,617USD ","143,647,000원", 
5416,5416,청담타이거,3,,"831,335USD ",,"108,960USD "
5417,5417,더불어숲,6,,"210,553USD ","150,992,000원", 
5418,5418,인천챔프,7,,"1,052,520USD ",,0
5419,5419,골드히어로,1,,"254,672USD ","262,249,000원", 
5420,5420,망치블레이드,2,,"205,617USD ","49,729,000원", 
5421,5421,파워프라이드,3,,"339,984USD ","30,795,000원", 
5422,5422,대용왕,4,,"1,083,533USD ","44,225,000원", 
5423,5423,졸리로저,5,,"493,755USD ",,"9,600AUD "
5424,5424,최강다이아,6,,"1,570,380USD ",,"15,840USD "
5425,5425,애니포스원,7,,"1,083,533USD ",,"105,150USD "
5426,5426,로열축제,8,,"51,475USD ",,0
5427,5427,머니캣,9,,"568,086USD ","87,410,000원", 
5428,5428,탱고타임,1,,"1,810,805USD ",,"2,800USD "
5429,5429,베스트이펙트,2,,"1,083,533USD ",,"26,546USD "
5430,5430,캐논슈터,3,,"922,180USD ",,"48,594USD "
5431,5431,블루대자연,4,,"396,254USD ",,"74,715USD "
5432,5432,검홍,5,,"205,617USD ","151,850,000원", 
5433,5433,아이엠위너,6,,"396,254USD ","228,472,000원", 
5434,5434,버나디쇼,7,,"710,480USD ",,0
5435,5435,최고비상,8,,"617,310USD ",,"31,420,000JPY "
5436,5436,운명에폴링,9,,"695,299USD ",,"11,880USD "
5437,5437,승리라이크,10,,"210,553USD ",,0GBP 
5438,5438,라온브라이언,1,,"12,891,734USD ",,"22,590,000JPY "
5439,5439,솔개바람,2,,"494,895,000JPY ","163,560,000원", 
5440,5440,하늘에이스,4,,"3,545,062USD ",,0AUD 
5441,5441,인디언에코,5,"261,878,000원", ,"84,670,000원", 
5442,5442,원더풀마린,6,,"1,810,805USD ",,0
5443,5443,내길의빛,7,,"163,133USD ",,761USD 
5444,5444,와니케이,8,,"315,015USD ",,0
5445,5445,달리는웅지,9,,"133,833USD ",,"66,678USD "
5446,5446,광폭주행,10,,"315,015USD ","71,085,000원",0
5447,5447,청수빅이어,11,,"3,084,278USD ","165,950,000원", 
5449,5449,만석지기,1,,"1,101,924USD ",,0
5450,5450,탄탄위너,2,,"804,090USD ",,"31,605USD "
5451,5451,퀸오브캠프,3,,"339,984USD ",,"104,746USD "
