,Unnamed: 0,Unnamed: 0.1,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황,말전적
1877,18,6,7.0,3,선봉골드,한,암,3세,54,,이기회,박천서,한영석,½,456(0),58.5,8.1,,13(0/0/2)
1878,19,7,8.0,6,델피니,한,암,3세,54,,먼로,이신영,♠이한준,머리,484(2),3.7,1.5,"계란형큰,망사",6(0/0/2)
1879,20,8,9.0,10,정겨운,한,암,3세,54,,박상우,유재길,이장운,4,405(-16),191.1,29.7,,
1880,21,9,10.0,4,대승가온,한,암,4세,50,,(-4)김태희,서인석,문석현,½,422(-5),7.3,2.2,눈가면,15(0/0/1)
1881,22,10,11.0,2,천둥오름,한,암,2세,50,,(-4)김아현,토니,♠김광명,1¼,405(-13),62.8,16.5,"계란형큰,눈가면+,망사눈-",5(0/0/0)
1882,23,11,12.0,5,원더풀니키야,한,암,4세,54,,박병윤,최봉주,♠지대섭,1¼,470(14),11.8,3.4,"계란형큰,망사눈",18(0/1/1)
1883,24,0,1.0,10,러닝넘버원,한,수,3세,56,,최범현,배대선,♠(주)디알엠씨티,,481(1),2.6,1.5,망사,15(1/2/1)
1884,25,1,2.0,5,새내황제,한,거,3세,56,,박병윤,홍대유,♠문금철,6,464(-8),2.8,1.3,망사눈,7(0/2/0)
1885,26,2,3.0,6,그랜드스타,한,수,3세,56,,정정희,박재우,♠박정재,4,519(1),11.7,2.6,망사눈,11(0/2/1)
1886,27,3,4.0,3,세명캡틴,한,수,3세,56,,김옥성,배휴준,이기철,½,497(5),7.3,1.9,"망사눈+,혀끈+",11(0/1/1)
1887,28,4,5.0,9,사우스반,한,암,5세,54,,박상우,서범석,♠임종근,6,428(-8),26.6,5.2,,24(0/0/0)
1888,29,5,6.0,7,비바챔피언,한,수,3세,56,,황순도,임봉춘,박세용,¾,507(5),8.2,1.9,망사,12(0/0/0)
1889,30,6,7.0,8,에피파니,한,수,3세,56,,조한별,안병기,♠우태율,6,505(1),56.5,12.2,"계란형큰,망사",13(0/1/0)
1890,31,7,8.0,1,원퍼트,한,거,4세,56,,정평수,지용철,박시용,½,497(14),19.1,3.3,"계란형큰,망사눈",19(0/2/0)
1891,32,8,9.0,2,글로벌스톰,한,거,3세,56,,방춘식,최상식,♠장재형,3,473(-2),30.5,7.9,망사,10(0/0/0)
1892,33,9,10.0,4,선더소니아,한,암,4세,54,,조상범,박대흥,임영수,17,495(10),29.9,7.5,계란형큰,8(0/0/0)
1893,34,0,1.0,6,조이풀케이,한,암,4세,52,37.0,이현종,강환민,♠강경운,,465(0),5.7,2.2,"계란형큰,망사",14(3/3/2)
1894,35,1,2.0,7,에이피파텍,한,수,4세,57,46.0,이혁,서범석,♠카도노 시게오,1,483(10),4.9,2.2,"계란형큰,눈가면",22(3/4/3)
1895,36,2,3.0,8,청담탱크,한,암,4세,52,38.0,먼로,토니,♠삼정,코,437(-1),3.4,1.5,"계란형큰,승인편자,양털코",15(1/5/1)
1896,37,3,4.0,9,광마힐,한,암,7세,52,37.0,이용호,신삼영,안병렬,1½,462(-3),80.7,12.1,망사,41(3/1/4)
1897,38,4,5.0,3,스트롱벌처,한,거,5세,54,36.0,부민호,서범석,이성헌,목,450(-9),15.1,3.4,망사눈,30(4/1/4)
1898,39,5,6.0,4,티케이데이,한,암,4세,55,46.0,박을운,김동철,♠김태권,½,523(-5),8.3,1.8,"망사눈,반가지큰",23(1/4/3)
1899,40,6,7.0,10,봄날의기억,한,수,4세,55,41.0,송재철,안병기,♠우태율,코,517(-2),7.5,2.2,"계란형큰,망사눈",23(2/4/3)
1900,41,7,8.0,5,멋진금성,한,수,4세,56,43.0,정정희,박재우,♠조창규,½,451(0),61.4,9.0,,
1901,42,8,9.0,2,슈퍼엑톤,한,거,4세,54,37.0,박병윤,강환민,♠삼정,3,441(-2),38.3,6.3,망사,22(2/1/1)
1902,43,9,10.0,1,유정챔프,한,수,3세,54,37.0,문성혁,서인석,♠이성님,13,491(-1),5.0,1.9,"계란형큰,망사눈",14(3/0/2)
1903,44,0,1.0,8,매직타이드,한,암,3세,52.5,28.0,문성혁,서인석,♠최상기,,479(-4),3.6,1.6,,11(1/1/4)
1904,45,1,2.0,3,용호지마,한,수,2세,53.5,28.0,유승완,박재우,♠(주)디알엠씨티,1½,532(0),3.4,1.6,망사눈,5(0/3/0)
1905,46,2,3.0,7,디에코,한,암,4세,54.5,32.0,조한별,이준철,♠안희철,1½,469(-2),10.1,2.5,,20(1/2/4)
1906,47,3,4.0,4,룰즈클래스,한,수,3세,57,33.0,김정준,김윤섭,♠송암축산,코,468(-1),5.1,2.0,"계란형큰,눈가면",13(1/1/4)
1907,48,4,5.0,5,퍼펙트파워,한,거,4세,57,33.0,문정균,최상식,지성한,½,507(3),8.9,2.3,"망사눈,혀끈",21(1/3/1)
1908,49,5,6.0,6,올드블레이드,한,암,4세,55,33.0,다비드,최용건,♠김형란,목,451(-13),9.9,2.6,망사눈,13(2/2/1)
1909,50,6,7.0,9,새로운보배,한,암,5세,*52,25.0,방춘식,심승태,류재욱,8,455(-9),74.6,19.6,계란형큰-,23(0/3/2)
1910,51,7,8.0,11,산뜻한스침,한,암,4세,51,31.0,(-4)김아현,안병기,♠우태율,1¼,471(-1),24.5,3.9,"계란형큰,망사눈",
1911,52,8,9.0,2,선샤인특급,한,암,5세,*52,21.0,이용호,이신영,박의주,2,508(-2),110.8,16.7,"계란형큰,망사눈",
1912,53,9,10.0,1,거센파워,한,수,3세,55,29.0,먼로,박희철,♠강석대,2½,485(-6),11.5,3.9,"계란형큰-,망사눈-",
1913,54,10,11.0,10,세명햇살,한,암,3세,52.5,28.0,김옥성,배휴준,이기철,1,466(-5),46.9,7.3,망사눈,
1914,55,0,1.0,9,베스트탑,한,수,4세,56.5,34.0,송재철,이희영,베스트샤인조합,,502(-3),8.9,2.5,망사,18(2/3/3)
1915,56,1,2.0,6,장산가드,한,수,3세,57,35.0,안토니오,강환민,♠김병진,1½,506(-6),9.0,2.3,"계란형큰,망사",11(0/5/1)
1916,57,2,3.0,10,알찬누리,한,거,4세,54,31.0,(-1)임다빈,정호익,♠김광명,¾,467(2),21.4,3.1,"계란형큰,망사눈",18(1/3/4)
1917,58,3,4.0,1,별의순간,한,수,2세,56,35.0,문세영,송문길,♠정형철,1½,514(1),1.8,1.2,,7(2/1/2)
1918,59,4,5.0,8,럭키어필,한,수,3세,54.5,30.0,문성혁,김동철,♠금악목장,4,461(-3),37.6,6.8,망사눈,15(1/0/1)
1919,60,5,6.0,7,텐배거,한,수,2세,53.5,30.0,진겸,강성오,♠김명식,머리,450(0),22.9,4.5,망사눈,8(2/0/0)
1920,61,6,7.0,13,홀리데이참,한,수,3세,56.5,34.0,김동수,유재길,♠김세민,목,468(-2),25.0,4.8,"망사,반가지큰",11(1/2/1)
1921,62,7,8.0,3,메니피뮤직,한,암,2세,52.5,32.0,박태종,곽영효,♠이미경,1¼,531(-1),5.0,1.7,양털코+,
1922,63,8,9.0,14,청산가세,한,거,4세,51,29.0,(-4)김아현,지용철,김종식,½,482(4),52.3,4.8,망사눈,20(1/1/1)
1923,64,9,10.0,4,마에스트로,한,수,3세,55,31.0,먼로,박희철,♠우동희,1,480(-2),24.9,4.7,"계란형큰,망사눈",7(1/0/0)
1924,65,10,11.0,5,베스트마루,한,거,3세,54.5,30.0,조한별,이관호,베스트샤인조합,1,467(13),112.2,22.4,망사눈,13(1/0/0)
1925,66,11,12.0,12,킹심바,한,거,3세,54.5,30.0,김용근,강성오,♠이관형,2½,476(-7),67.1,17.0,"계란형큰,망사눈",8(1/0/1)
1926,67,12,,2,그린필스타,한,암,3세,52,29.0,이용호,홍대유,♠김재영b,주행중지,477(-13),67.5,14.3,망사,9(1/1/0)
1927,68,13,,11,슈퍼버드,한,암,3세,*52,28.0,김정준,김윤섭,최장석,출전제외,456(2),----,----,망사,
1928,69,0,1.0,8,라온퍼스트,한,암,4세,55,98.0,박태종,박종곤,♠라온산업개발(주),,453(2),1.8,1.1,"망사눈,반가지큰",16(9/1/3)
1929,70,1,2.0,6,클리어검,한,암,5세,55,84.0,문세영,최용건,♠조창석,1½,475(1),5.6,1.8,계란형큰,24(6/4/3)
1930,71,2,3.0,3,연희일출,한,암,4세,55,67.0,최범현,이준철,♠최병권,2,444(-13),19.0,3.8,눈가면,17(5/2/3)
1931,72,3,4.0,16,위시미,한,암,4세,55,64.0,안토니오,최용구,♠강무웅,머리,560(-1),5.9,1.9,"반가지큰,혀끈+",8(5/1/0)
1932,73,4,5.0,15,루이사,한,암,4세,55,63.0,김용근,임봉춘,♠김철,2,478(8),21.8,3.9,망사,18(3/5/4)
1933,74,5,6.0,5,대지의여인,한,암,4세,55,61.0,장추열,강성오,♠김세민,½,438(-12),22.0,3.4,"계란형큰,망사",10(6/0/1)
1934,75,6,7.0,4,위즈모멘트,한,암,4세,55,60.0,송재철,송문길,♠최몽주,¾,541(11),22.7,4.0,망사,11(5/2/1)
1935,76,7,8.0,12,모스트스피드,한,암,3세,54.5,49.0,문성혁,서인석,♠고재완,1¾,449(2),92.9,12.5,"계란형큰,망사눈",15(4/2/1)
1936,77,8,9.0,7,[부]원더풀라이언,한,암,5세,55,87.0,진겸,방동석,(주)녹원목장,목,486(-20),122.4,13.9,"망사눈,반가지큰",
1937,78,9,10.0,9,리드머니,한,암,7세,55,85.0,이현종,박윤규,♠박덕희,목,511(16),18.1,11.4,"계란형큰,망사눈",
1938,79,10,11.0,2,원더풀트루스,한,암,5세,55,71.0,이혁,서홍수,지경미,½,452(-6),168.1,36.2,,27(4/4/1)
1939,80,11,12.0,13,서울의별,한,암,6세,55,78.0,박을운,김동철,♠김선식,3,423(-5),87.9,11.6,,43(4/3/7)
1940,81,12,13.0,14,[부]아델퓨펄,한,암,4세,55,46.0,조인권,김영민,♠이종훈,머리,508(-30),55.0,9.9,"계란형큰,망사",
1941,82,13,14.0,11,러브레이스,한,암,5세,55,48.0,김동수,최봉주,♠오호극,8,488(9),188.5,25.3,"계란형큰,망사눈",21(3/1/3)
1942,83,14,15.0,10,레이디켈리,한,암,4세,55,65.0,다비드,안해양,♠(주)인펨,½,515(7),32.5,6.6,,15(6/1/2)
1943,84,15,16.0,1,제주의요정,한,암,5세,55,36.0,조상범,최봉주,♠미즈타니 마사테루,목,462(-10),180.7,51.8,,23(2/1/3)
1944,85,0,1.0,4,어디가나,한,암,3세,55,50.0,유승완,김윤섭,♠에스지이건설,,516(7),9.1,1.5,망사눈,11(4/0/1)
1945,86,1,2.0,6,최강블랙,한,암,3세,55,55.0,안토니오,리카디,♠이강운,1½,474(15),6.0,1.5,"계란형큰,승인편자,양털코",10(3/1/4)
1946,87,2,3.0,7,퀸즈투어,한,암,3세,55,40.0,조상범,임봉춘,♠안희철,½,471(4),24.9,3.3,망사,10(2/3/2)
1947,88,3,4.0,2,아침함성,한,암,3세,55,36.0,장추열,박희철,♠이미경,7,435(-6),35.4,5.6,"계란형큰,망사눈",14(3/0/1)
1948,89,4,5.0,8,[부]해운대바다,한,암,3세,55,42.0,조인권,김영민,김승진,6,478(-12),37.0,5.5,"계란형큰,망사눈,승인편자",
1949,90,5,6.0,1,라온핑크,한,암,3세,55,71.0,박태종,박종곤,♠라온산업개발(주),4,477(2),1.4,1.1,"망사눈,반가지큰",11(6/3/0)
1950,91,6,7.0,5,루비콘,한,암,3세,55,48.0,최범현,홍대유,♠최동근,9,495(-10),17.7,3.5,,14(3/5/1)
1951,92,7,8.0,3,서브에이스,한,암,3세,55,42.0,먼로,이관호,♠김정철,15,459(2),8.2,1.7,,13(2/1/3)
1952,93,0,1.0,12,볼트맨,미,거,3세,57,60.0,조인권,김동균,♠최지욱,,508(0),4.4,1.6,망사눈,9(6/2/0)
1953,94,1,2.0,2,바이킹스톰,미,수,3세,57,61.0,문세영,박대흥,♠우순근,코,517(13),2.7,1.8,망사,9(4/1/1)
1954,95,2,3.0,8,백색광채,한,거,5세,58,63.0,최범현,배대선,미리내,2½,493(2),17.8,5.5,망사,32(4/3/4)
1955,96,3,4.0,11,트리플킹덤,미,수,4세,57,62.0,이현종,박재우,선용호,4,500(-1),9.5,2.7,"망사,승인편자",15(2/2/2)
1956,97,4,5.0,5,춘산,미,암,4세,54,59.0,유승완,전승규,♠이관형,코,451(-8),12.3,4.3,"계란형큰,혀끈",14(3/2/1)
1957,98,5,6.0,10,럭키훈,미,거,3세,55,55.0,김용근,전승규,♠럭키팜,코,475(2),14.5,2.3,"계란형큰,망사눈",11(2/1/2)
1958,99,6,7.0,4,마이티후,미,수,3세,57,60.0,다비드,서홍수,♠조병태,1¾,511(2),8.2,2.5,,12(3/1/1)
1959,100,7,8.0,6,문학문,미,수,3세,57,61.0,박을운,홍대유,♠권경자,1¾,495(-2),41.6,13.8,망사눈,13(2/1/3)
1960,101,8,9.0,9,제왕의별,한,수,6세,58,65.0,장추열,임채덕,♠(주)녹원목장,4,458(-1),41.1,17.9,"망사눈,승인편자,자극판",34(4/5/1)
1961,102,9,10.0,1,로열엘비스,미,거,4세,54,52.0,안토니오,최용구,이장호,½,518(3),10.3,2.9,망사눈,18(3/4/3)
1962,103,10,11.0,3,문학드림,미,수,4세,54,53.0,이혁,박종곤,♠권경자,9,488(-7),28.1,4.4,"망사눈,반가지큰",16(2/2/2)
1963,104,11,,7,올댓코리아,미,거,5세,55,55.0,먼로,안해양,임두인,주행중지,511(-4),23.0,4.3,망사,
1964,105,0,1.0,11,스피드벨,한,거,5세,*52,36.0,김옥성,임봉춘,♠최몽주,,468(-5),61.8,11.3,망사눈,25(3/2/1)
1965,106,1,2.0,6,두손멍군,미,수,3세,51,36.0,(-1)임다빈,정호익,이도명,코,470(-6),21.7,4.9,"계란형큰+,망사눈",15(0/2/3)
1966,107,2,3.0,12,명진데이,한,수,3세,52,38.0,문성혁,전승규,♠정은섭,1½,445(11),10.1,2.8,"Triabit ,망사눈",8(2/2/2)
1967,108,3,4.0,10,럭키영,미,거,3세,52,38.0,김동수,전승규,♠럭키팜,¾,493(-2),6.3,1.4,"눈가면,자극판+,Triabit -",6(2/0/0)
1968,109,4,5.0,8,야무진독도,미,거,2세,51,38.0,조한별,안병기,♠우태율,1½,484(1),21.4,3.9,"계란형큰,망사눈",5(1/0/0)
1969,110,5,6.0,13,돌격앞으로,미,암,5세,52.5,43.0,김효정,최봉주,민홍기,2½,481(5),13.2,2.6,망사눈,27(1/2/4)
1970,111,6,7.0,3,마이티킥,미,거,3세,*52,36.0,다비드,서홍수,♠조병태,¾,433(-23),69.7,16.3,"계란형큰,망사눈",6(0/1/0)
1971,112,7,8.0,7,에이스캔트,한,거,6세,52.5,39.0,이기회,박윤규,김지훈,7,490(-6),137.6,13.9,승인편자,36(2/2/4)
1972,113,8,9.0,5,굿센스,미,거,5세,53,40.0,이혁,박종곤,♠에스지이건설,1,509(-4),11.7,2.7,,
1973,114,9,10.0,2,퀵실버키튼,미,거,3세,57,48.0,문세영,임채덕,♠황경호,1¼,483(-1),1.6,1.4,"계란형큰+,망사눈+,눈가면-",9(1/0/4)
1974,115,10,11.0,1,나는스타,미,암,4세,51,43.0,(-4)김태희,김동균,길용우,½,412(3),109.2,5.3,망사눈,19(0/3/0)
1975,116,11,12.0,9,에이투제트,한,수,4세,58,50.0,조상범,지용철,♠최성룡,1,477(9),29.0,6.6,"계란형큰,망사눈",18(3/3/2)
1976,117,12,13.0,4,카일룸제왕,미,거,4세,*52,37.0,이현종,최용구,강태구,10,501(9),22.4,5.6,"계란형큰,망사눈,혀끈",19(0/0/3)
1977,0,0,1.0,5,나올영웅,한,수,2세,55,,박을운,김동철,♠이경호a,,488(-1),3.3,1.3,"계란형큰,망사",3(2/0/0)
1978,1,1,2.0,12,글로벌보배,한,수,2세,55,,김동수,최상식,♠장재형,1,440(6),10.7,3.2,망사눈,3(0/1/1)
1979,2,2,3.0,8,콩코드스퍼트,한,수,2세,55,,최범현,곽영효,♠김준현,8,503(1),3.9,1.3,망사눈,4(1/1/1)
1980,3,3,4.0,6,메니스피어,한,암,2세,53,,장추열,김동균,♠김영완,2,442(-3),3.4,1.7,망사,3(1/1/0)
1981,4,4,5.0,2,불의질주,한,수,2세,54,,(-1)임다빈,임채덕,♠황경호,1¼,499(-1),94.9,11.7,망사눈+,2(0/0/0)
1982,5,5,6.0,3,파이널참,한,수,2세,55,,이용호,송문길,♠김명식,코,440(-18),11.3,2.4,,3(1/0/0)
1983,6,6,7.0,4,에이스월드,한,암,2세,53,,문성혁,이준철,박세용,1¼,442(0),10.9,3.3,망사눈,
1984,7,7,8.0,7,남산무적,한,수,2세,55,,김용근,강성오,♠이기선,2,452(8),28.4,6.1,망사눈+,3(0/0/0)
1985,8,8,9.0,11,은혜레코드,한,수,2세,55,,조한별,최용구,강태구,1¾,502(-7),25.3,8.5,양털코,3(0/0/0)
1986,9,9,10.0,9,블랙머니,한,수,2세,55,,황순도,최영주,말사모,2½,466(-10),53.4,16.4,,2(0/0/0)
1987,10,10,11.0,1,무지개공주,한,암,2세,53,,박병윤,박천서,♠김종진,코,456(7),46.5,8.3,망사눈,3(0/0/0)
1988,11,11,12.0,10,또바기,한,암,2세,53,,김귀배,심승태,♠김경민,9,414(-21),186.4,31.9,,1(0/0/0)
1989,12,0,1.0,3,큐피드점보,한,암,2세,52,,(-1)임다빈,이희영,♠서순배,,500(-8),11.9,2.3,망사,3(1/0/1)
1990,13,1,2.0,14,머스탱파워,한,수,2세,55,,송재철,강환민,이영성,9,486(3),16.9,3.5,"계란형큰,망사",4(1/1/0)
1991,14,2,3.0,5,큐피드보우,한,수,2세,55,,이혁,유재길,♠서순배,코,459(-8),3.4,1.6,,4(1/0/1)
1992,15,3,4.0,7,피엔에스골드,한,암,2세,53,,문세영,손영표,♠피엔에스커튼월,¾,464(-6),2.9,1.4,망사,4(0/2/0)
1993,16,4,5.0,4,장산포이즌,한,수,2세,55,,이현종,최용건,♠김병진,1¼,449(-4),4.3,1.4,"계란형큰,망사눈",4(2/0/0)
1994,17,5,6.0,12,루나실버,한,암,2세,53,,김동수,김동균,♠공이공팔,1¾,446(-6),145.8,29.4,망사+,3(0/0/0)
1995,18,6,7.0,13,동방의혼,한,수,2세,55,,김철호,서인석,서상주,1¾,477(-12),120.0,20.0,"계란형큰,망사눈",4(0/0/1)
1996,19,7,8.0,2,송암레전드,한,수,2세,55,,김효정,최용구,♠송암축산,코,519(2),91.5,15.3,계란형큰,3(0/0/0)
1997,20,8,9.0,8,유로강자,한,수,2세,55,,박상우,신삼영,♠조창규,3,488(-10),183.8,33.6,망사눈,4(0/0/1)
1998,21,9,10.0,9,뉴청파,한,수,2세,55,,전진구,최영주,김창국,목,463(-5),218.7,41.8,"망사눈+,망사-",3(0/0/0)
1999,22,10,11.0,6,건곤일척,한,수,2세,55,,문성혁,서인석,서상주,목,469(-12),8.1,2.6,"계란형큰,망사눈",4(0/0/1)
2000,23,11,12.0,10,순간터치,한,수,2세,55,,김용근,송문길,♠정형철,¾,468(-10),14.1,3.1,망사,2(0/1/0)
2001,24,12,13.0,11,머니신,한,수,2세,55,,박병윤,배대선,이광수a,8,465(-6),180.2,34.0,망사눈,1(0/0/0)
2002,25,13,,1,생일선물,한,암,2세,53,,조한별,안병기,♠우태율,출전제외,445(3),----,----,"망사눈+,망사-",3(0/1/0)
2003,26,0,1.0,4,푸른요정,한,암,2세,53,,조한별,안병기,♠우태율,,487(6),8.9,2.7,망사눈,9(1/0/1)
2004,27,1,2.0,9,스마트블루,한,암,2세,53,,박병윤,강환민,♠이종원,목,459(-7),7.1,1.9,"계란형큰,망사",5(0/1/1)
2005,28,2,3.0,7,바로퀸,한,암,2세,53,,이기회,박윤규,♠박평양,목,449(4),22.5,4.8,"계란형큰+,망사+,망사눈-",5(0/0/2)
2006,29,3,4.0,14,피엔에스찬스,한,암,2세,53,,김정준,박윤규,♠피엔에스커튼월,½,451(1),12.7,3.9,망사,6(0/1/0)
2007,30,4,5.0,2,매직플라워,한,암,2세,53,,이현종,서인석,♠최상일,1¾,476(-2),2.5,1.4,,3(0/0/1)
2008,31,5,6.0,3,스위트캠프,한,암,3세,54,,박을운,최용구,송용만,5,516(1),4.6,1.6,"계란형큰,양털코-",
2009,32,6,7.0,6,나나랜드,한,암,3세,54,,문성혁,전승규,♠이관형,1,435(6),72.9,12.6,"Triabit ,망사눈",3(0/0/0)
2010,33,7,8.0,10,황금달빛,한,암,3세,51,,(-3)김아현,지용철,♠장석린외1인(신치구),1¾,491(-8),18.2,4.6,망사눈,8(0/0/2)
2011,34,8,9.0,12,럭키인디,한,암,2세,53,,김효정,안해양,♠김성래,¾,422(2),8.5,2.2,망사,6(0/1/1)
2012,35,9,10.0,11,스타프린세스,한,암,2세,53,,이동국,임봉춘,♠금악목장,1¼,479(8),71.2,17.7,"눈가면+,혀끈+,망사눈-,반가지큰-",5(0/0/0)
2013,36,10,11.0,13,랠리퀸,한,암,2세,53,,김동수,김동균,♠최동근,3,449(-9),36.1,6.7,망사눈,5(0/0/0)
2014,37,11,12.0,1,스타플라워,한,암,2세,53,,최원준,김동철,♠금악목장,8,460(12),110.5,29.4,,
2015,38,12,13.0,5,나올챔프,한,암,2세,52,,(-1)임다빈,심승태,♠이경호a,40,441(-11),89.2,14.0,망사,2(0/0/0)
2016,39,13,,8,라온더대쉬,한,암,2세,53,,이철경,박종곤,♠라온산업개발(주),출전취소,(0),----,----,망사눈,5(1/0/1)
2017,40,0,1.0,6,머니가락,한,거,3세,56,,김효정,배대선,박상헌,,448(5),3.0,1.4,망사,11(1/1/1)
2018,41,1,2.0,9,금성맨,한,수,2세,55,,박병윤,김윤섭,♠조창규,1¾,489(1),18.2,4.1,망사,7(1/1/0)
2019,42,2,3.0,2,나의나라,한,거,3세,56,,이현종,강성오,♠이관형,½,481(-1),14.6,3.9,"계란형큰,망사눈",5(1/0/2)
2020,43,3,4.0,4,클라우터,한,거,3세,56,,이기회,곽영효,♠김용래,1¾,459(-4),25.5,8.6,"계란형큰,망사눈",16(0/0/2)
2021,44,4,5.0,8,애플민트,한,거,3세,56,,정정희,리카디,노만영,½,475(3),7.9,2.5,"계란형큰,망사눈",7(0/0/2)
2022,45,5,6.0,7,로스트워,한,암,3세,50,,(-4)김태희,손영표,♠피엔에스홈즈,4,434(-8),10.0,2.8,"눈가면+,망사-",12(0/0/1)
2023,46,6,7.0,1,화려한미소,한,암,3세,54,,이용호,이신영,♠정영식,½,477(-8),4.7,1.9,혀보정큰,7(0/1/0)
2024,47,7,8.0,5,헬로금성,한,암,4세,54,,김정준,김윤섭,♠조창규,2,472(-8),11.6,3.0,망사,15(0/0/2)
2025,48,8,9.0,11,베스트빅뱅,한,거,3세,56,,김귀배,손영표,♠박정재,½,473(-6),106.2,15.5,망사,10(0/0/0)
2026,49,9,10.0,10,블랙킹,한,수,4세,56,,이철경,이신영,♠김두식,목,477(8),33.7,7.7,망사눈,20(0/1/0)
2027,50,10,11.0,14,킬라타스,한,수,4세,56,,박을운,서정하,♠오종택,2½,492(-3),20.8,6.0,"계란형큰,망사",
2028,51,11,12.0,3,빛나는질주,한,수,3세,56,,박상우,유재길,제주축산개발,¾,516(-16),7.6,2.7,"계란형큰,망사눈",12(0/0/1)
2029,52,12,13.0,12,푸른빛깔,한,수,2세,55,,최원준,지용철,♠이수길,13,479(3),124.8,14.7,망사눈,
2030,53,13,,13,케이엔월드,한,거,3세,56,,송재철,박대흥,♠조경수,출전취소,(0),----,----,,2(0/0/0)
2031,54,0,1.0,8,매직그레이스,한,암,2세,53.5,31.0,이현종,서인석,♠최상일,,490(8),5.3,2.2,계란형큰,6(3/0/0)
2032,55,1,2.0,4,스피드팔콘,한,암,2세,53,30.0,유승완,김동균,♠정기환,1¾,475(-8),2.7,1.4,망사눈,6(2/2/1)
2033,56,2,3.0,5,쇼메이커,한,암,3세,53.5,29.0,김용근,송문길,최종환,2½,432(-11),7.0,2.1,,10(2/0/3)
2034,57,3,4.0,3,리마커블,한,암,2세,52,28.0,전진구,지용철,♠조용학,½,484(-6),57.6,9.5,"계란형큰+,망사",8(0/2/0)
2035,58,4,5.0,9,미스캠프,한,암,3세,51,26.0,(-3)김아현,임채덕,말사모,3,475(-5),47.9,11.9,"계란형큰,망사눈",11(0/2/0)
2036,59,5,6.0,14,섀도우퀸,한,암,4세,55,32.0,송재철,신삼영,링크폴로,목,474(-2),11.3,2.5,"계란형큰,눈가면",16(1/2/2)
2037,60,6,7.0,1,정상제트,한,암,2세,53,30.0,먼로,박희철,♠정동진,2½,467(-4),10.3,3.2,눈가면,6(1/0/0)
2038,61,7,8.0,2,천리총,한,암,2세,52.5,29.0,이용호,배휴준,조금제,½,469(-1),50.1,10.3,망사+,8(0/3/0)
2039,62,8,9.0,6,럭키크라운,한,암,2세,53,30.0,박상우,배휴준,♠이미경,1¼,482(-1),59.6,14.4,,7(1/0/1)
2040,63,9,10.0,10,프리마니케,한,암,5세,*52,23.0,이기회,박천서,천병득,코,465(2),61.6,12.3,"눈가면,반가지큰,혀끈",
2041,64,10,11.0,12,빅리버,한,암,4세,55,32.0,문성혁,서인석,♠이종욱,2½,512(5),27.2,7.8,"계란형큰,망사눈",
2042,65,11,12.0,13,플라잉풀문,한,암,3세,54,30.0,부민호,임채덕,♠김형순,2,469(2),58.2,12.5,"망사눈,승인편자,자극판",12(1/0/1)
2043,66,12,13.0,11,남산초콜릿,한,암,3세,51,30.0,(-4)김태희,토니,♠이기선,7,440(-10),23.1,5.0,"계란형큰,망사,혀끈",11(1/1/0)
2044,67,13,14.0,7,이천아치,한,암,2세,53,30.0,최범현,이준철,♠이종욱,17,438(-1),5.7,1.9,,3(1/1/0)
2045,68,0,1.0,4,스타워즈,한,거,3세,55,31.0,박상우,서홍수,이본희,,457(-8),14.6,3.0,"계란형큰,망사눈",10(2/2/2)
2046,69,1,2.0,12,빅스고,한,수,2세,53.5,30.0,박태종,우창구,♠이선호,머리,488(3),9.3,3.4,망사,5(2/1/0)
2047,70,2,3.0,2,초인스파크,한,수,3세,53.5,28.0,김철호,안병기,♠박남성,6,479(0),72.9,22.2,"계란형큰,망사눈",11(0/2/1)
2048,71,3,4.0,10,부스터로켓,한,암,4세,52.5,30.0,김동수,최봉주,윤지중,¾,469(-9),20.5,4.8,망사눈,8(1/1/0)
2049,72,4,5.0,8,글로벌매직,한,수,2세,53,29.0,김용근,최상식,♠장재형,½,464(3),16.9,4.9,망사눈,6(0/2/2)
2050,73,5,6.0,1,금아플로러스,한,수,4세,54,29.0,이용호,이신영,♠금아산업(주),2,524(-11),19.7,4.4,,16(0/2/2)
2051,74,6,7.0,3,메니원더풀,한,수,2세,54,31.0,박재이,김동균,♠박정배,½,480(-6),16.7,5.7,승인편자+,4(1/0/0)
2052,75,7,8.0,7,원더풀금성,한,암,3세,*52,26.0,이혁,신삼영,♠조창규,½,454(-11),120.9,20.3,망사,11(0/2/0)
2053,76,8,9.0,14,컴플리트타임,한,암,2세,52.5,32.0,유승완,박재우,♠장세준,1,463(-4),6.1,2.0,망사눈,5(1/1/1)
2054,77,9,10.0,13,라온더골드,한,암,2세,*52,30.0,문세영,박종곤,♠라온건설,코,465(-4),8.6,2.6,망사눈,4(1/0/0)
2055,78,10,11.0,6,마이윈,한,수,3세,57,35.0,김정준,송문길,♠손병철,1,503(-1),2.4,1.3,망사눈,7(3/1/1)
2056,79,11,12.0,9,마파람,한,암,2세,*52,30.0,이동국,임봉춘,♠(주)나스카,목,471(15),72.3,14.4,망사눈,6(1/0/0)
2057,80,12,13.0,5,원더풀하트,한,암,4세,55,35.0,황순도,강환민,♠지대섭,½,505(-16),39.7,8.8,"망사눈,승인편자,계란형큰-",
